@Relation anxiety

@Attribute gsr NUMERIC
@Attribute tempe NUMERIC
@Attribute hr NUMERIC
@Attribute hrv NUMERIC
@Attribute anxiety NUMERIC

@DATA
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.42, 88.00, 775.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 762.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.72, 88.00, 705.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.57, 88.00, 753.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.42, 75.00, 726.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
370.00, 34.28, 75.00, 754.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.28, 75.00, 777.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.08, 75.00, 776.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.18, 75.00, 761.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 34.03, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.98, 75.00, 754.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.64, 75.00, 739.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 726.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.84, 75.00, 727.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
369.00, 33.74, 75.00, 724.00, 30
